gene_id	gene_symbol	log2FC	basemean	pval	padj
ENSG00000172534.14	HCFC1	0.0660369123638751	1984.28787407715	0.716830143212568	0.928227885255199
ENSG00000136143.16	SUCLA2	0.0605598147136191	854.663086383517	0.717169545689398	0.928227885255199
ENSG00000138593.9	SECISBP2L	-0.0445417073892529	1193.53882108088	0.717463519134142	0.928227885255199
ENSG00000243335.9	KCTD7	-0.0535740899755544	564.103492219959	0.717335097473552	0.928227885255199
ENSG00000175662.18	TOM1L2	-0.0664342143499517	2998.12356245529	0.716506999674839	0.928227885255199
ENSG00000081692.12	JMJD4	-0.075910339651899	178.155191200999	0.71694933707958	0.928227885255199
ENSG00000109118.14	PHF12	-0.0779167180417389	568.314710448181	0.71650686112358	0.928227885255199
ENSG00000135972.9	MRPS9	-0.0827363507475741	202.358740899278	0.716732690150403	0.928227885255199
ENSG00000204611.7	ZNF616	-0.0925755013638913	173.780006619902	0.716812806608317	0.928227885255199
ENSG00000149346.15	SLX4IP	-0.0987040325244217	91.9073847664132	0.716857512401233	0.928227885255199
ENSG00000228716.7	DHFR	-0.100974843113209	418.025043235555	0.717201764201746	0.928227885255199
ENSG00000281398.4	SNHG4	-0.11189288274237	88.0899791157174	0.716839285012469	0.928227885255199
ENSG00000225830.14	ERCC6	0.0862007161619019	2967.13622053877	0.718208172318001	0.928497763104063
ENSG00000167088.11	SNRPD1	0.0708149274459934	547.412589356202	0.717862713955137	0.928497763104063
ENSG00000198089.16	SFI1	0.062827294367294	360.295379114342	0.718267734666646	0.928497763104063
ENSG00000105953.15	OGDH	-0.0563270641718149	4171.18356133208	0.718392889680034	0.928497763104063
ENSG00000168028.14	RPSA	-0.0610020139768473	11245.0624095395	0.718385809917206	0.928497763104063
ENSG00000258890.7	CEP95	-0.0868167874733756	202.297523175576	0.718314270287356	0.928497763104063
ENSG00000275183.2	LENG9	-0.104147633187755	135.133951899278	0.718191856457243	0.928497763104063
ENSG00000049541.11	RFC2	-0.13253621837568	249.639931219092	0.718240142101233	0.928497763104063
ENSG00000155085.15	AK9	-0.145640159431171	93.0447929935627	0.71826305576796	0.928497763104063
ENSG00000245849.8	RAD51-AS1	-0.178506581188305	58.9002092623212	0.718315096090844	0.928497763104063
ENSG00000153443.13	UBALD1	0.0791390083665671	738.023546323462	0.7186170901666	0.928601199270352
ENSG00000160310.18	PRMT2	-0.0440023944823525	2705.4431798852	0.718592946593835	0.928601199270352
ENSG00000107371.13	EXOSC3	0.0818958159855681	277.065018167426	0.718915322629052	0.928893398807167
ENSG00000105186.16	ANKRD27	0.0711202423550066	415.674776737625	0.719054839895873	0.928980488169555
ENSG00000126947.13	ARMCX1	-0.0495392840206002	1100.58220079358	0.719278072372914	0.92917570480424
ENSG00000071205.12	ARHGAP10	-0.0538734605547662	955.89874239683	0.719437309274261	0.929231936598196
ENSG00000160404.18	TOR2A	-0.0898592801404536	119.09311159277	0.719465869867288	0.929231936598196
ENSG00000137814.12	HAUS2	0.0795994534704044	405.3855182542	0.719867575536295	0.929289603011872
ENSG00000139722.7	VPS37B	0.0527627388012064	567.77592504621	0.719718416701882	0.929289603011872
ENSG00000166813.15	KIF7	-0.0597619594425872	591.762908302379	0.719871211648461	0.929289603011872
ENSG00000211584.14	SLC48A1	-0.0688020182798604	1552.19132821723	0.719740203384312	0.929289603011872
ENSG00000167182.15	SP2	-0.0812738899338058	365.032653891379	0.71972086993626	0.929289603011872
ENSG00000173436.15	MICOS10	-0.097629754107244	129.893691411528	0.720282974950206	0.929628867957416
ENSG00000128346.11	C22orf23	-0.0994098373681477	127.759339783564	0.720350516996657	0.929628867957416
ENSG00000165060.15	FXN	-0.104051088284993	94.5018770945372	0.720348740998199	0.929628867957416
ENSG00000184545.11	DUSP8	0.129100631508189	148.061000840793	0.720671117240104	0.929741572339645
ENSG00000095261.14	PSMD5	0.0529220434126883	841.664401345915	0.720726544122318	0.929741572339645
ENSG00000158691.14	ZSCAN12	-0.106203267589002	91.635168290598	0.720666752259186	0.929741572339645
ENSG00000240370.6	RPL13P5	-0.121304780607978	50.8054482884778	0.720592237289267	0.929741572339645
ENSG00000140398.14	NEIL1	0.14206429441952	170.16948841989	0.721079328065768	0.930103524996819
ENSG00000132436.11	FIGNL1	0.105884152269141	158.924735601158	0.721175998436272	0.930135083285549
ENSG00000111788.10	AC009533.1	0.160348916698389	39.7787218223549	0.72183070528699	0.930196474972355
ENSG00000108352.13	RAPGEFL1	0.143399621996751	59.3705376893697	0.723184516750869	0.930196474972355
ENSG00000265688.2	MAFG-DT	0.128746816543944	97.0208079801131	0.722562431572461	0.930196474972355
ENSG00000268516.2	AC020915.2	0.113446682898463	95.1536813364074	0.723601638425215	0.930196474972355
ENSG00000132801.7	ZSWIM3	0.100671456548376	75.3159325183983	0.724255905401594	0.930196474972355
ENSG00000161920.11	MED11	0.0972228506585925	121.46190662891	0.724074371609411	0.930196474972355
ENSG00000011143.18	MKS1	0.0799148979275374	193.803737086798	0.722773482712165	0.930196474972355
ENSG00000139687.16	RB1	0.0726591845204063	868.802605710893	0.723540780488977	0.930196474972355
ENSG00000108953.17	YWHAE	0.0630823321559013	8721.72585104042	0.72161861004638	0.930196474972355
ENSG00000244754.9	N4BP2L2	0.061933256822673	818.241813359034	0.722399617690067	0.930196474972355
ENSG00000048544.6	MRPS10	0.06151205255207	1029.21663306541	0.72305194804393	0.930196474972355
ENSG00000091542.9	ALKBH5	0.0574623773232558	2296.42083138984	0.723532477016646	0.930196474972355
ENSG00000039523.20	RIPOR1	0.0558114726311059	2540.10265600324	0.722604505620887	0.930196474972355
ENSG00000180917.18	CMTR2	0.0545206098812601	394.048119360717	0.724233146192062	0.930196474972355
ENSG00000116198.14	CEP104	0.0537089720043583	954.451472548033	0.722495254471685	0.930196474972355
ENSG00000111652.10	COPS7A	0.0469372581297794	2285.34541869211	0.724076938169359	0.930196474972355
ENSG00000205937.12	RNPS1	0.0468354053048081	1731.87632990543	0.722498563233308	0.930196474972355
ENSG00000005700.15	IBTK	-0.0519752630882592	967.170630171649	0.723403677100236	0.930196474972355
ENSG00000115183.15	TANC1	-0.0532511634241107	1130.3655179016	0.724256376647471	0.930196474972355
ENSG00000175573.7	C11orf68	-0.054429022282716	1824.57400614654	0.724028196693486	0.930196474972355
ENSG00000174915.12	PTDSS2	-0.0547904950704076	1325.15194497341	0.72234236287743	0.930196474972355
ENSG00000089486.17	CDIP1	-0.0551670922430682	1947.89960100844	0.722917904728656	0.930196474972355
ENSG00000100335.15	MIEF1	-0.0609801461956796	956.952099263251	0.721348705007662	0.930196474972355
ENSG00000120675.6	DNAJC15	-0.0627425637228127	772.325518046882	0.722219648162064	0.930196474972355
ENSG00000048405.10	ZNF800	-0.0634834623698208	285.185883355587	0.722779965224374	0.930196474972355
ENSG00000169967.16	MAP3K2	-0.0650583259461138	696.080884600487	0.724032540143755	0.930196474972355
ENSG00000130818.12	ZNF426	-0.0665314501722676	337.928765227335	0.723696951433272	0.930196474972355
ENSG00000198563.14	DDX39B	-0.0775657545222612	941.099923840325	0.723278379121555	0.930196474972355
ENSG00000005448.17	WDR54	-0.0777847975881168	271.913706391292	0.72387282354007	0.930196474972355
ENSG00000215375.6	MYL5	-0.0842049218132234	400.483330947678	0.721541628136281	0.930196474972355
ENSG00000144026.12	ZNF514	-0.0846471403708348	245.692964040301	0.723735044894199	0.930196474972355
ENSG00000184924.5	PTRHD1	-0.0862052161046216	123.278810084674	0.721603372533169	0.930196474972355
ENSG00000001631.16	KRIT1	-0.0880872355014272	127.367059648696	0.722705778528347	0.930196474972355
ENSG00000132424.16	PNISR	-0.0917863580014544	955.966438697237	0.72203135476474	0.930196474972355
ENSG00000125434.11	SLC25A35	-0.0989345406103584	78.2073648799013	0.722976408600327	0.930196474972355
ENSG00000161021.13	MAML1	-0.10468754019882	336.859833092801	0.724107279734969	0.930196474972355
ENSG00000171757.17	LRRC34	-0.125994133012341	45.3518300725902	0.721744219733865	0.930196474972355
ENSG00000166432.15	ZMAT1	-0.12831424492297	54.3607264708622	0.721509235309406	0.930196474972355
ENSG00000107719.9	PALD1	-0.130725013807573	51.9105441619753	0.723628640100483	0.930196474972355
ENSG00000139874.6	SSTR1	-0.155481321836226	286.756528959061	0.723212058676728	0.930196474972355
ENSG00000262454.4	MIR193BHG	-0.161205275756088	99.3877948785465	0.723915819144281	0.930196474972355
ENSG00000160602.14	NEK8	-0.163074915658299	99.8640451260677	0.724071794314866	0.930196474972355
ENSG00000111224.14	PARP11	-0.0908970414191936	129.867808465051	0.724364718771987	0.930242877800891
ENSG00000180488.15	MIGA1	0.0731510565470437	691.351912286512	0.724451342771045	0.930261383331001
ENSG00000165684.4	SNAPC4	0.0662437068872448	543.691577777606	0.724524646064062	0.930262781879522
ENSG00000128335.14	APOL2	-0.0932721518911476	2213.28394827184	0.724607628121504	0.930276606085432
ENSG00000001630.17	CYP51A1	0.0949844196687639	555.278364753647	0.724837888280314	0.93038677529165
ENSG00000145907.15	G3BP1	0.0557962938554013	2713.65724419911	0.724804820883913	0.93038677529165
ENSG00000172738.12	TMEM217	0.161940914935568	59.168775812271	0.726536019579128	0.930491117102657
ENSG00000198554.12	WDHD1	0.11056712975174	209.482448024881	0.725821346921139	0.930491117102657
ENSG00000187678.10	SPRY4	0.103751067859572	264.257222110147	0.725473099605619	0.930491117102657
ENSG00000167548.16	KMT2D	0.0652194145466015	1432.53356357449	0.725463154372427	0.930491117102657
ENSG00000076053.11	RBM7	0.0615294991276649	274.583163992123	0.725606204919943	0.930491117102657
ENSG00000130479.11	MAP1S	0.0573813310375488	1205.96973347248	0.726590322680603	0.930491117102657
ENSG00000183172.9	SMDT1	0.0563548954576525	606.625718122997	0.7263485481134	0.930491117102657
ENSG00000229117.9	RPL41	0.0444359417194909	7805.2041786461	0.72665274321167	0.930491117102657
ENSG00000007520.4	TSR3	0.0443399175707798	1687.14894186822	0.726172065585683	0.930491117102657
ENSG00000178234.13	GALNT11	0.0435621662213144	1109.76384142862	0.725774712791006	0.930491117102657
ENSG00000205250.9	E2F4	-0.0473167155774039	905.536634385069	0.725662297868652	0.930491117102657
ENSG00000067248.10	DHX29	-0.0522688443689828	1016.22091849983	0.725121041136195	0.930491117102657
ENSG00000137074.20	APTX	-0.0559434229771187	588.805218542243	0.726490946968681	0.930491117102657
ENSG00000155975.10	VPS37A	-0.0589694740381891	983.685322207391	0.726162355898301	0.930491117102657
ENSG00000130713.16	EXOSC2	-0.0702875330487694	271.153521555268	0.725901332966455	0.930491117102657
ENSG00000176108.9	CHMP6	-0.0709694919453315	379.500401684384	0.726632561925477	0.930491117102657
ENSG00000156374.16	PCGF6	-0.0775564269809855	140.313228773365	0.725103458628921	0.930491117102657
ENSG00000153933.10	DGKE	-0.0804499537885323	143.07581663833	0.72658355910336	0.930491117102657
ENSG00000153561.13	RMND5A	-0.0809972404488015	207.806393644	0.72553978762745	0.930491117102657
ENSG00000140836.17	ZFHX3	-0.11513494225431	803.184923710617	0.726583220309942	0.930491117102657
ENSG00000198729.5	PPP1R14C	-0.125030151442638	101.544555756931	0.725777258368218	0.930491117102657
ENSG00000234380.2	LINC01426	-0.204676131609967	28.7228635442215	0.726489736276505	0.930491117102657
ENSG00000156970.13	BUB1B	-0.217684785735546	90.0409810406442	0.726320588908377	0.930491117102657
ENSG00000254703.2	SENCR	-0.234983886843291	21.0757467918383	0.726535588545544	0.930491117102657
ENSG00000152642.11	GPD1L	-0.0653458759620599	512.611532699492	0.72682599415292	0.930620460856566
ENSG00000138757.14	G3BP2	-0.0567928408913404	5144.26266679214	0.726919981279199	0.930648300421252
ENSG00000146707.14	POMZP3	0.115994642431522	67.1713022181903	0.727333673350064	0.930743435431661
ENSG00000135845.10	PIGC	0.0672479026522203	297.423989169144	0.727355547623857	0.930743435431661
ENSG00000116213.16	WRAP73	0.0594118525759956	294.108330807031	0.727098641524248	0.930743435431661
ENSG00000127415.13	IDUA	-0.0693252700705886	1169.79893046324	0.727286215887774	0.930743435431661
ENSG00000215105.4	TTC3P1	-0.0917804139946922	105.781216269932	0.727195618467313	0.930743435431661
ENSG00000165055.16	METTL2B	-0.06855015417472	470.476606164965	0.727428740570455	0.930744640050517
ENSG00000157625.15	TAB3	-0.0650565151564182	309.585876173284	0.727555783612764	0.93081473875257
ENSG00000230551.4	AC021078.1	0.11787783798516	63.1025354640227	0.727930456738871	0.931040387175382
ENSG00000157895.11	C12orf43	0.0649942129268775	330.473411676256	0.728021256017515	0.931040387175382
ENSG00000174684.7	B4GAT1	-0.04768027324288	1748.45707592775	0.727946140306294	0.931040387175382
ENSG00000175414.7	ARL10	-0.0613305144881189	455.124449046372	0.728013523989809	0.931040387175382
ENSG00000083535.16	PIBF1	0.0782184278863801	212.84480004022	0.728163066909218	0.931047701496961
ENSG00000149196.16	HIKESHI	0.0560929807697984	394.319322901158	0.728283872997651	0.931047701496961
ENSG00000122482.21	ZNF644	0.0547502463045989	392.677072503413	0.728313601162694	0.931047701496961
ENSG00000083093.10	PALB2	-0.0712427146586175	212.76928659464	0.728316075763459	0.931047701496961
ENSG00000189077.11	TMEM120A	-0.0519298020332477	884.677190583955	0.728454295982092	0.931131994526822
ENSG00000137965.11	IFI44	0.0959336185490611	506.95728069484	0.728859933846209	0.931554164507792
ENSG00000169635.10	HIC2	-0.122370898931423	98.9335751564966	0.728929201850531	0.931554164507792
ENSG00000166986.15	MARS1	0.0612513583568181	2485.46411942945	0.729055165270655	0.931622719870705
ENSG00000183020.14	AP2A2	-0.0401493544674265	1965.10488062396	0.729150081812529	0.931651592333763
ENSG00000188283.11	ZNF383	0.0907675301931715	155.657325249786	0.729925193824173	0.932549474049688
ENSG00000148843.15	PDCD11	0.0675924037255681	1295.36848719057	0.730029081143356	0.93258970877516
ENSG00000174371.17	EXO1	0.252685408611001	52.4422594987278	0.730262923263119	0.932652410698881
ENSG00000255052.5	FAM66D	0.102108785748579	82.402410180724	0.730367762702245	0.932652410698881
ENSG00000104679.11	R3HCC1	0.0560808610877593	631.016048398193	0.730208299359791	0.932652410698881
ENSG00000214274.10	ANG	-0.106453852579698	71.1754521582394	0.730347295069266	0.932652410698881
ENSG00000204977.10	TRIM13	0.0754240666626261	382.90408924655	0.730527470000373	0.932671443859743
ENSG00000054282.16	SDCCAG8	0.061044809667765	404.922894652027	0.730505229984533	0.932671443859743
ENSG00000088367.23	EPB41L1	-0.0435030413109674	2201.01749314504	0.730612816000875	0.932687969053936
ENSG00000120158.12	RCL1	0.0811036780359388	177.269023122605	0.730700794173982	0.932707850827312
ENSG00000176714.9	CCDC121	0.208629722631028	34.2624367125715	0.730823935637906	0.932717527654916
ENSG00000114391.13	RPL24	-0.045547226536715	6494.03594970429	0.730853184610209	0.932717527654916
ENSG00000145734.19	BDP1	-0.0591420076654188	393.913706650289	0.730957749881474	0.932758567010712
ENSG00000156140.10	ADAMTS3	0.132796524855448	70.2806441832367	0.731110289079015	0.932860810609734
ENSG00000105971.15	CAV2	0.085287420458207	3814.57083424721	0.731189614758123	0.932869626355763
ENSG00000226950.8	DANCR	0.0917240833033267	236.574569287386	0.731812624225013	0.932941037468285
ENSG00000172262.11	ZNF131	0.0696357206671405	324.516254660825	0.732259496183965	0.932941037468285
ENSG00000187609.16	EXD3	0.065433123763398	311.635333255572	0.731894918048325	0.932941037468285
ENSG00000125755.19	SYMPK	-0.0408269660505976	2011.70448721836	0.731550555841285	0.932941037468285
ENSG00000072121.16	ZFYVE26	-0.0506958812590903	976.373403014485	0.73201255093935	0.932941037468285
ENSG00000237190.4	CDKN2AIPNL	-0.0638585754028713	338.047527375783	0.731387215437026	0.932941037468285
ENSG00000113649.11	TCERG1	-0.0654698168581188	622.242034763948	0.7320546749086	0.932941037468285
ENSG00000185917.14	SETD4	-0.0657393318146969	296.240356859854	0.73222328141338	0.932941037468285
ENSG00000167785.9	ZNF558	-0.0805770921988444	217.159244544076	0.731581818261038	0.932941037468285
ENSG00000132825.7	PPP1R3D	-0.0894075321043656	172.09981816142	0.731421724580185	0.932941037468285
ENSG00000172766.19	NAA16	-0.0941285013881002	140.149120365183	0.73180250960439	0.932941037468285
ENSG00000166582.10	CENPV	-0.100540708694647	72.9686963224577	0.731656262033627	0.932941037468285
ENSG00000164008.16	C1orf50	-0.125779909667639	44.6301171860766	0.732219078791908	0.932941037468285
ENSG00000239665.8	AL157392.3	-0.149605973026371	61.531770065037	0.731908861133592	0.932941037468285
ENSG00000173588.15	CEP83	0.0869059282192972	135.756505665752	0.732409512864326	0.933039887729257
ENSG00000008300.17	CELSR3	0.114191034749736	110.622379031033	0.732728923816029	0.933080830476577
ENSG00000143740.14	SNAP47	0.0528746429024962	562.270093559919	0.732907099408987	0.933080830476577
ENSG00000101558.14	VAPA	-0.0459838460384547	2139.03968501588	0.732826024742047	0.933080830476577
ENSG00000133193.12	FAM104A	-0.0620693764375834	473.997228630799	0.732831354925622	0.933080830476577
ENSG00000181007.9	ZFP82	-0.0813709824831271	140.533349758208	0.73278627081096	0.933080830476577
ENSG00000151388.11	ADAMTS12	-0.102876129125211	421.630461858413	0.73260786015208	0.933080830476577
ENSG00000166896.9	ATP23	-0.140105132957592	43.9365438072635	0.732948682160572	0.933080830476577
ENSG00000090061.17	CCNK	0.0734692062235603	190.358397545113	0.733037204832483	0.933101311526882
ENSG00000141642.9	ELAC1	0.103078669174237	73.5238614656176	0.733189757745206	0.93315309290831
ENSG00000146757.14	ZNF92	-0.10590998662925	63.1372717936842	0.733222760939133	0.93315309290831
ENSG00000115318.12	LOXL3	0.0860994113429193	2024.65246045317	0.733370890228792	0.93318979896238
ENSG00000132329.11	RAMP1	-0.0797005005907093	1558.25290922739	0.733396485382327	0.93318979896238
ENSG00000113600.11	C9	0.343682660873813	20.4902451197507	0.733673723463679	0.933218994064209
ENSG00000136159.4	NUDT15	0.0743621287193634	264.039345479725	0.733583411795868	0.933218994064209
ENSG00000170832.13	USP32	-0.0474231751383354	1514.28025895805	0.73370920446222	0.933218994064209
ENSG00000185513.17	L3MBTL1	-0.148722750535746	44.7850342009027	0.733705668744821	0.933218994064209
ENSG00000245522.2	LINC02709	0.197666697357397	30.821362725172	0.734476148849069	0.933308083544083
ENSG00000105708.9	ZNF14	0.1178451272523	74.4009653078859	0.734319962325312	0.933308083544083
ENSG00000232442.1	MHENCR	0.109943030203284	69.9351714286101	0.734293326457921	0.933308083544083
ENSG00000135324.6	MRAP2	0.0871301666146099	287.341656801398	0.734113053581686	0.933308083544083
ENSG00000240857.2	RDH14	0.0731268567469064	501.021855390333	0.73450375337447	0.933308083544083
ENSG00000167130.18	DOLPP1	0.0720181058766553	283.122265080611	0.733941670462563	0.933308083544083
ENSG00000159202.18	UBE2Z	-0.037468984923095	3361.18908765501	0.733945312550706	0.933308083544083
ENSG00000198730.9	CTR9	-0.048271772398066	1400.82036315825	0.734188961702011	0.933308083544083
ENSG00000113209.9	PCDHB5	-0.0956984069337085	90.4497605408558	0.734228016699244	0.933308083544083
ENSG00000110852.4	CLEC2B	-0.241996865709326	55.4952428396408	0.734397505129306	0.933308083544083
ENSG00000102309.15	PIN4	0.0643011218009863	326.064326793121	0.734585947667434	0.933320463344698
ENSG00000183287.14	CCBE1	0.171080207905839	613.911004594119	0.734978868925885	0.933322267243423
ENSG00000241316.8	SUCLG2-AS1	0.104141342042451	75.0307142362151	0.735055619592455	0.933322267243423
ENSG00000212907.2	MT-ND4L	0.0832293344683839	11913.3957907537	0.735255753079843	0.933322267243423
ENSG00000081177.18	EXD2	0.0747627092032112	654.03847348352	0.735342057389141	0.933322267243423
ENSG00000198551.10	ZNF627	0.0740665299613519	178.664880995743	0.734841650411559	0.933322267243423
ENSG00000177600.9	RPLP2	0.0436961181186508	7047.05875456505	0.734983645983168	0.933322267243423
ENSG00000175334.8	BANF1	0.0405991303461754	1973.24944474946	0.735188407176509	0.933322267243423
ENSG00000179195.16	ZNF664	-0.0425773635100681	2143.21401394369	0.7352145664921	0.933322267243423
ENSG00000167699.13	GLOD4	-0.0523571818918169	1060.44933064486	0.735384335702588	0.933322267243423
ENSG00000153113.24	CAST	-0.0542315898192997	3303.98590184206	0.735136224267404	0.933322267243423
ENSG00000158796.17	DEDD	-0.075402091125944	350.344641055198	0.734885946647904	0.933322267243423
ENSG00000077152.11	UBE2T	0.145717256260181	156.280749373459	0.736069100471053	0.933793594920732
ENSG00000100425.18	BRD1	0.0680414948965641	571.677215190853	0.73619063421945	0.933793594920732
ENSG00000130779.20	CLIP1	0.0603763187764357	2453.26500476608	0.736162445897461	0.933793594920732
ENSG00000168826.16	ZBTB49	-0.123353040692137	59.9492141063832	0.735940896126299	0.933793594920732
ENSG00000133937.5	GSC	-0.150410919651652	39.9263665911388	0.736016547572268	0.933793594920732
ENSG00000157456.8	CCNB2	-0.200268434369669	93.2652577611641	0.735957234773883	0.933793594920732
ENSG00000171848.15	RRM2	-0.317610341232304	442.026628441082	0.736306883743438	0.93384909681825
ENSG00000184575.12	XPOT	0.065770563978532	2714.61769575234	0.736647320858861	0.933858659313345
ENSG00000133678.14	TMEM254	-0.0700977632092983	191.84773781734	0.736745884331409	0.933858659313345
ENSG00000163697.17	APBB2	-0.0727211955158594	1404.55473498903	0.736821876514581	0.933858659313345
ENSG00000226752.9	CUTALP	-0.0864559646633851	180.409905229391	0.736691872337267	0.933858659313345
ENSG00000105281.12	SLC1A5	-0.100019255416183	2346.86369347273	0.736687032752441	0.933858659313345
ENSG00000175471.19	MCTP1	-0.116799088028255	353.84385302736	0.736525007932575	0.933858659313345
ENSG00000184012.12	TMPRSS2	-0.125867423850874	58.2814525610575	0.736778665833436	0.933858659313345
ENSG00000085721.13	RRN3	0.0615769061662102	893.510895749979	0.737786959986688	0.934143436088313
ENSG00000151092.18	NGLY1	0.0593955608158165	479.005466723611	0.737936690165951	0.934143436088313
ENSG00000178952.11	TUFM	0.0577701948390899	4311.6711571689	0.738061783302814	0.934143436088313
ENSG00000134444.15	RELCH	0.0486796705013843	654.704574021819	0.73769257277388	0.934143436088313
ENSG00000137767.14	SQOR	-0.0444643116027128	781.30824102964	0.737246297737272	0.934143436088313
ENSG00000168724.17	DNAJC21	-0.0490014034795479	946.63523422842	0.737665285475144	0.934143436088313
ENSG00000152102.18	FAM168B	-0.0532418781237355	2717.67627034299	0.737450509792801	0.934143436088313
ENSG00000112640.16	PPP2R5D	-0.0546186968581192	525.160500576901	0.737852833780314	0.934143436088313
ENSG00000198860.13	TSEN15	-0.0590671316927201	369.334104141814	0.737684240122683	0.934143436088313
ENSG00000156110.14	ADK	-0.066965163664342	767.364979342939	0.737542747172993	0.934143436088313
ENSG00000010810.17	FYN	-0.0680504709546355	882.795340744204	0.737144126602504	0.934143436088313
ENSG00000244405.8	ETV5	-0.0697502695041635	1328.38603159974	0.737751049124174	0.934143436088313
ENSG00000198157.11	HMGN5	-0.0823949510594326	116.49616560194	0.738031368069159	0.934143436088313
ENSG00000080839.12	RBL1	-0.106231143526298	108.303608399059	0.737722805432121	0.934143436088313
ENSG00000128000.17	ZNF780B	0.0767619530924384	154.063054975997	0.738359743441599	0.934428746931396
ENSG00000273611.5	ZNHIT3	-0.080502145511929	292.379606658567	0.738616187806791	0.93466146673154
ENSG00000072274.13	TFRC	0.0691282441954019	4974.0694785075	0.738915824966413	0.934806131585067
ENSG00000185298.13	CCDC137	0.0585237544793284	715.616874474735	0.738948209744662	0.934806131585067
ENSG00000198646.14	NCOA6	-0.049784910988313	532.668940721088	0.738868456154741	0.934806131585067
ENSG00000100601.10	ALKBH1	-0.0741571352283506	152.080736425953	0.739192645275768	0.934931728663962
ENSG00000100364.18	KIAA0930	-0.0795260307712092	2878.93449257826	0.739135390657807	0.934931728663962
ENSG00000266962.2	AC067852.2	0.104910169633611	71.2498802035085	0.739408412261522	0.935043731251067
ENSG00000130204.13	TOMM40	0.0525383543422433	1305.38507938063	0.73942636937235	0.935043731251067
ENSG00000172671.20	ZFAND4	0.125830849240712	74.7404430310819	0.740204917474676	0.935151654208286
ENSG00000277147.6	LINC00869	0.125495210198206	62.3356961914996	0.739798935404618	0.935151654208286
ENSG00000188070.9	C11orf95	0.0807532614645214	685.606518977198	0.740042061350275	0.935151654208286
ENSG00000206573.9	THUMPD3-AS1	0.0728292594175411	184.366410462119	0.740145565759537	0.935151654208286
ENSG00000204435.14	CSNK2B	0.0716555446910906	201.073786374668	0.740262827550052	0.935151654208286
ENSG00000154065.17	ANKRD29	-0.0921303720997806	420.143699937114	0.739993870289767	0.935151654208286
ENSG00000113594.10	LIFR	-0.0931203612038597	133.677235066213	0.740151943872171	0.935151654208286
ENSG00000214765.8	SEPTIN7P2	-0.0939066667497481	121.664818039346	0.739760492948843	0.935151654208286
ENSG00000205746.9	AC126755.1	-0.101647798122486	73.7644629292676	0.739907647669403	0.935151654208286
ENSG00000255284.2	AP006621.3	-0.121350479287079	105.482097947898	0.740093340718244	0.935151654208286
ENSG00000107968.10	MAP3K8	-0.139040358487165	62.0559622924554	0.740310244497446	0.935151654208286
ENSG00000108469.15	RECQL5	0.0702978999319724	567.109566809997	0.740423934734419	0.935203561844179
ENSG00000122783.16	CYREN	-0.0808105651541838	276.718012956115	0.740577951473693	0.935306389302364
ENSG00000186020.13	ZNF529	-0.0668754768164348	176.874637812115	0.740733005856725	0.935410506954841
ENSG00000198356.12	GET3	-0.0374571354770756	2392.03842247094	0.740861031192084	0.935480474790867
ENSG00000165259.14	HDX	0.100377439348605	75.2676185245326	0.74136384936398	0.93578612314861
ENSG00000116138.13	DNAJC16	0.0548765276837161	612.877141852385	0.741271879466946	0.93578612314861
ENSG00000160685.13	ZBTB7B	-0.0467532314904527	1296.6873527387	0.741393663472653	0.93578612314861
ENSG00000204054.14	LINC00963	-0.0559651830295674	503.175565377066	0.741273628293189	0.93578612314861
ENSG00000234160.1	AL513165.1	-0.131755323161441	58.1404851386674	0.741474374207123	0.935796305333218
ENSG00000112290.13	WASF1	-0.0838982629767115	310.126265450556	0.741795418336499	0.936109774589614
ENSG00000165118.15	C9orf64	-0.0725016899756138	173.752201342149	0.741882626284874	0.936128121442036
ENSG00000171914.16	TLN2	0.0925585256424641	709.023602085016	0.742118112868605	0.936333548479273
ENSG00000141577.14	CEP131	-0.0549258670760582	367.847341683259	0.74234868344963	0.936532733346208
ENSG00000119771.15	KLHL29	0.056657321830208	483.717311240721	0.742871846629279	0.936629833697872
ENSG00000156261.13	CCT8	0.0561505503328726	3063.15539408101	0.743394593343899	0.936629833697872
ENSG00000116212.15	LRRC42	0.0533846588745103	727.093704785152	0.742959941354278	0.936629833697872
ENSG00000164258.12	NDUFS4	0.0486433400703428	696.852975015495	0.743417283198013	0.936629833697872
ENSG00000114021.12	NIT2	0.0444582802862384	795.3070882593	0.743443568511158	0.936629833697872
ENSG00000107929.15	LARP4B	-0.0472684755976505	1132.24813610015	0.74313605241581	0.936629833697872
ENSG00000163539.17	CLASP2	-0.0577312920427854	577.114344316445	0.743433351476308	0.936629833697872
ENSG00000184232.9	OAF	-0.0595277054932667	546.340513348438	0.742708267326719	0.936629833697872
ENSG00000136319.12	TTC5	-0.0602881194323854	301.950349014344	0.742670464050335	0.936629833697872
ENSG00000079150.18	FKBP7	-0.0658799507915227	455.575524371275	0.742745012067016	0.936629833697872
ENSG00000145358.6	DDIT4L	-0.0729743800820515	757.224104904392	0.743221855807489	0.936629833697872
ENSG00000270231.4	NBPF8	-0.0738901619995243	261.227160776388	0.742987040277651	0.936629833697872
ENSG00000197779.14	ZNF81	-0.0821623627836235	121.517357719362	0.743050694515766	0.936629833697872
ENSG00000179403.12	VWA1	-0.16774501533246	126.637311809538	0.742643043394139	0.936629833697872
ENSG00000099797.15	TECR	-0.047416623474728	1734.13815546935	0.743577199454764	0.936706579637812
